https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"76607","2","1","Vehicle in Operation","1","","0","Older than 2003","","","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","99","Unknown","88","Not Applicable","25","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","99","Unknown","","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Sherman","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76621","1","2","Parked Vehicle","3","Volvo","2001","2001","V70 Awd","Blue","W","Westbound","false","18","Pedalcycle/Pedalcyclist","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","13","Non-Collision","1","No Damage","1","Passenger Car","12","Parked","0","None","YV1SZ58D311042512","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06519","false","false","","false","false","Center Street","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"76621","2","4","Non-Collision Vehicle","1","HUFFY","0","Older than 2003","","","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","","","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Center Street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76623","1","1","Vehicle in Operation","1","","0","Older than 2003","","","W","Westbound","false","22","Motor Vehicle In Motion","7","Turning Left","99","Unknown","88","Not Applicable","25","99","Unknown","1","Two-Way, Not Divided","2","1","Straight","1","Level","14","Top","99","Unknown","2","(Sport) Utility Vehicle","7","Turning Left","99","Unknown","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","17","Pedestrian","22","Motor Vehicle In Motion","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Chapel Street","false","","true","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"76623","2","1","Vehicle in Operation","2","Audi","0","Older than 2003","A4","Gray","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","WAUKC68D01A109304","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","","true","false","","false","false","Chapel Street","false","CT","false","false","1","Dairyland Insurance Company","","","","","","","","","","","","","","","","","","","","2016-04-27","","","",""
"80007","1","1","Vehicle in Operation","1","Kia","2008","2008","Spectra","Black","N","Northbound","false","22","Motor Vehicle In Motion","6","Turning Right","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","6","Turning Right","0","None","KNAFE122185496387","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06515","false","false","","false","false","York St.","false","CT","false","false","1","Esurance Insurance Co.","","","","","","","","","","","","","","","","","","","","2015-08-29","","","",""
"80007","2","1","Vehicle in Operation","1","DIAMOND BACK","0","Older than 2003","","","W","Westbound","false","18","Pedalcycle/Pedalcyclist","10","Entering Traffic Lane","0","None","88","Not Applicable","25","","","5","One-Way Trafficway","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","2","Minor Damage","","","10","Entering Traffic Lane","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","York St.","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81212","2","2","Parked Vehicle","0","FORD","1995","1995","F450","BLUE","N","Northbound","false","23","Parked Vehicle","13","Stopped in Traffic","0","None","88","Not Applicable","40","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","4","Downhill","6","Sector 6 (South) in the 12-point Clock Diagram","3","Functional Damage","5","Pick Up","13","Stopped in Traffic","0","None","1FDLF47F7SEA27212","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","47","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WARWICK","RI","","02888","","false","N/A","false","false","I-95","false","RI","false","false","1","GEICO","","","","","","","","","","","","","","","","","","","","2015-11-06","","","",""
"81212","1","4","Non-Collision Vehicle","1","SUBARU","1997","1997","IMPREZA","Red","N","Northbound","false","2","Fire / Explosion","12","Parked","97","Other","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","3","Curve Right","4","Downhill","13","Non-Collision","1","No Damage","1","Passenger Car","12","Parked","97","Other","JF1GF4858VH819499","1","No Control Device","88","Not Applicable","2","Fire / Explosion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Brattleboro","VT","","05301","","false","UNLIMITED","false","false","I-95","false","VT","false","false","1","LIBERTY MUTUAL","","","","","","","","","","","","","","","","","","","","","","","",""
"81212","3","1","Vehicle in Operation","1","SUBA","2013","2013","XVCROSST","GRY","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","40","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JF2GPAGC4D2870443","1","No Control Device","88","Not Applicable","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Branford","CT","","06405","","false","UNLIMITED","false","false","I-95","false","CT","false","false","1","MASSACHUSETTS HOMELAND","","","","","","","","","","","","","","","","","","","","2015-01-05","","","",""
"83654","3","2","Parked Vehicle","0","Mitsubishi","2001","2001","Diamante","Gray","W","Westbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","12","Parked","0","None","6MMAP57P01T011909","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","","false","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"83654","1","2","Parked Vehicle","2","Nissan","2009","2009","Altima H","Red","","","true","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","1","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","12","Parked","0","None","1N4CL21E09C137337","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","","","","","true","false","Lombard Motors","false","false","","true","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2015-11-20","","","",""
"83654","4","2","Parked Vehicle","0","Ford","2002","2002","Explorer","White","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","1FMZU73E72UA27568","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","","false","false","","false","false","","true","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"83654","2","1","Vehicle in Operation","1","Mitsubishi","1995","1995","Galant","Gray","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JA3AJ46G2SZ019532","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","","false","true","Unlimited Towing","false","false","Exchange St","false","VA","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"83677","1","1","Vehicle in Operation","4","Hyundai","2015","2015","Elantra","Gray","N","Northbound","false","22","Motor Vehicle In Motion","5","Overtaking/Passing","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","5","Overtaking/Passing","0","None","5NPDH4AE1FH553313","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stratford","CT","UnitedStates","","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","Quincy Mutual Fire Ins.","","","","","","","","","","","","","","","","","","","","2015-11-30","","","",""
"83677","2","1","Vehicle in Operation","1","","0","Older than 2003","","","S","Southbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","4","Disabling Damage","","","7","Turning Left","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Ella T Grasso Blvd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84637","1","1","Vehicle in Operation","2","Cadillac","2007","2007","Escalade","Black","N","Northbound","false","16","Other Non-Collision","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1GYFK63817R332750","3","Traffic Control Signal","2","Yes","16","Other Non-Collision","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","UnitedStates","06516","true","false","","false","false","Orchard St","false","CT","false","false","1","Allstate","","","","","","","","","","","","","","","","","","","","2015-10-23","","","",""
"91523","1","1","Vehicle in Operation","2","Chevrolet","1996","1996","Tahoe K1","Black","S","Southbound","","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1GNEK13R6TJ322437","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Middletown Ave","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2016-03-06","","","",""
"91523","2","1","Vehicle in Operation","1","MONGOOSE","0","Older than 2003","","","E","Eastbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","","","10","Entering Traffic Lane","0","None","","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Ferry St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
