https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"74801","1","Complete","74801","74801","41.30191600","-72.94023000","2317743","New Haven","93","93","New Haven","2015-09-02","2015","9","September","2","4","Wednesday","12:39:00","12","15041700","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.50","141","DAVENPORT AV","DAVENPORT AVE","ELLIOTT ST","","","","","41.30191600","-72.94023000","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","476","2015-09-02 00:00:00.0","C","Closed","2015-09-03 00:00:00.0","15-041700","G","NEW HAVEN","","2","","","4600","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"76607","1","Complete","76607","76607","41.31987100","-72.94057300","2319549","New Haven","93","93","New Haven","2015-08-29","2015","8","August","29","7","Saturday","23:42:00","23","15041045","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","1.01","556","SHERMAN AV","SHERMAN AVE","GOFFE ST","","","","","41.31987100","-72.94057300","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","257","2015-09-04 00:00:00.0","C","Closed","2015-09-07 00:00:00.0","","G","NEW HAVEN","","4","","","9900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"76621","1","Complete","76621","76621","41.30491200","-72.92519700","2319563","NewHaven","93","93","New Haven","2015-09-03","2015","9","September","3","5","Thursday","12:20:00","12","15041938","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.02","92","CENTER ST","CENTER STREET","","ORANGE ST NO 1","90.0","Feet","W","41.30491200","-72.92519700","15","Parked Motor Vehicle","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","304","2015-09-06 00:00:00.0","O","Open","2015-09-07 00:00:00.0","","G","NEW HAVEN","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"76623","1","Complete","76623","76623","41.30542200","-72.92431800","2319565","NewHaven","93","93","New Haven","2015-09-03","2015","9","September","3","5","Thursday","14:03:00","14","15041953","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","1","4","Local","1.68","97","CHAPEL ST","CHAPEL STREET","ORANGE ST NO 1","","","","","41.30542200","-72.92431800","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","121","2015-09-05 00:00:00.0","O","Open","2015-09-07 00:00:00.0","","G","NEW HAVEN","","4","","","7100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"80007","1","Complete","80007","80007","41.30849800","-72.93144300","2322948","NewHaven","93","93","New Haven","2015-09-18","2015","9","September","18","6","Friday","11:59:00","11","15044932","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.45","766","YORK ST","YORK ST.","CHAPEL ST","","","","","41.30849800","-72.93144300","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","145","2015-09-20 00:00:00.0","C","Closed","2015-09-21 00:00:00.0","","G","NEW HAVEN","","2","","","6200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"81212","1","Complete","81212","81212","41.29797000","-72.90362600","2324143","New Haven","93","93","New Haven","2015-06-04","2015","6","June","4","5","Thursday","22:15:00","22","1500329241","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","3","2","1","1","Interstate","48.35","95","095","I-95 Northbound","","NB EXIT TO WOODWARD AVE(346) : Exit 50","5.0","TenthsofMile","S","41.29797000","-72.90362600","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","1","Clear","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","13","On a Bridge","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0436","2015-09-11 00:00:00.0","C","Closed","2015-09-25 00:00:00.0","","G","NEW HAVEN","3","3","5","6-7 LANES DIVIDED (WIDTH 72'-95')","127200","1","INTERSTATE - NEW HPMS","2","Urban"
"83654","1","Complete","83654","83654","41.30721000","-72.89826800","2326577","NewHaven","93","93","New Haven","2015-09-20","2015","9","September","20","1","Sunday","12:37:00","12","15045277","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","4","2","1","4","Local","0.49","204","EXCHANGE ST","240 EXCHANGE ST","BLATCHLEY AV","","","","","41.30721000","-72.89826800","9","Pedestrian","3","Angle","8","Off Roadway,  Location Unknown","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","988","2015-09-23 00:00:00.0","O","Open","2015-09-30 00:00:00.0","","G","NEW HAVEN","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"83677","1","Complete","83677","83677","41.31849500","-72.94928800","2326600","New Haven","93","93","New Haven","2015-09-29","2015","9","September","29","3","Tuesday","07:02:00","7","15046962","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","2.80","10","010","ELLA T GRASSO BLVD","","WHALLEY AVE(LOCAL)","140.0","Feet","S","41.31849500","-72.94928800","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","2","Cloudy","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","102","2015-09-29 00:00:00.0","C","Closed","2015-09-30 00:00:00.0","","G","NEW HAVEN","0","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","12700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"84637","1","Complete","84637","84637","41.31414600","-72.93987700","2327560","NewHaven","93","93","New Haven","2015-09-30","2015","9","September","30","4","Wednesday","16:38:00","16","15047233","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.90","453","ORCHARD ST","ORCHARD ST","ELM ST NO 1","","","","","41.31414600","-72.93987700","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","3","Dusk","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44","2015-10-02 00:00:00.0","C","Closed","2015-10-05 00:00:00.0","","G","NEW HAVEN","","2","","","4400","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"91523","1","Complete","91523","91523","41.31868200","-72.89758100","2334445","New Haven","93","93","New Haven","2015-10-26","2015","10","October","26","2","Monday","11:41:00","11","15051830","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.74","411","MIDDLETOWN AV","MIDDLETOWN AVENUE","FERRY ST","","","","","41.31868200","-72.89758100","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","4","Y-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","254","2015-10-26 00:00:00.0","C","Closed","2015-10-27 00:00:00.0","","G","NEW HAVEN","","2","","","10700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"95696","1","Complete","95696","95696","41.32428300","-72.83857700","915215","East Haven","44","44","East Haven","2015-11-07","2015","11","November","7","7","Saturday","16:53:00","16","1500031750","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","2.37","80","080","Foxon Road","RTE 100(NORTH HIGH ST)","","","","","41.32428300","-72.83857700","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0655","2015-11-08 00:00:00.0","O","Open","2015-11-08 00:00:00.0","","G","NEW HAVEN","1","1","2","2 LANES DIVIDED (WIDTH UNDER 36')","12500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"103005","1","Complete","103005","103005","41.26017100","-72.94623700","2345926","West Haven","156","156","West Haven","2015-11-07","2015","11","November","7","7","Saturday","01:49:00","1","1500047760","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","2","2","4","Local","99156.00","","","CAMPBELL AVE","","CAPTAIN THOMAS BLVD","83.0","Feet","N","41.26017100","-72.94623700","9","Pedestrian","88","Not Applicable","8","Off Roadway,  Location Unknown","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","17","Other Location Not Listed Above Within an Interchange Area (median, shoulder and roadside)","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","4","Parking Lot","CT0015600","West Haven PD","237","2015-11-20 00:00:00.0","O","Open","2015-11-20 00:00:00.0","","","","","","","","","","","",""
"106078","1","Complete","106078","106078","41.31715300","-72.91545400","2348999","New Haven","93","93","New Haven","2015-11-30","2015","11","November","30","2","Monday","18:13:00","18","15058184","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.79","450","ORANGE ST NO 1","ORANGE ST","BISHOP ST","","","","","41.31715300","-72.91545400","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42","2015-11-30 20:55:07.0","C","Closed","2015-12-01 04:01:56.0","","G","NEW HAVEN","","2","","","6700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"109049","1","Complete","109049","109049","41.26941587","-72.87511855","2351968","East Haven","44","44","East Haven","2015-11-25","2015","11","November","25","4","Wednesday","13:21:00","13","1500033521","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.18","75","DODGE AV","DODGE AVE","PROSPECT PL EXT","","","","","41.26941587","-72.87511855","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0375","2015-12-07 16:23:29.0","O","Open","2015-12-08 05:51:03.0","","G","NEW HAVEN","","2","","","3900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"110272","1","Complete","110272","110272","41.31671100","-72.87259900","2353189","New Haven","93","93","New Haven","2015-11-29","2015","11","November","29","1","Sunday","22:56:00","22","15058032","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.70","167","EASTERN ST","321 EASTERN ST","","HEMINGWAY ST","808.0","Feet","N","41.31671100","-72.87259900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","205","2015-12-10 16:45:14.0","C","Closed","2015-12-11 04:01:11.0","","G","NEW HAVEN","","2","","","11900","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"111771","1","Complete","111771","111771","41.26907200","-72.87213200","2354688","East Haven","44","44","East Haven","2015-12-04","2015","12","December","4","6","Friday","13:21:00","13","1500034350","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","2","3","State","0.78","142","142","HEMINGWAY AVE","","DODGE AVE","50.0","Feet","E","41.26907200","-72.87213200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0990","2015-12-15 21:53:10.0","C","Closed","2015-12-16 05:14:34.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","21500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"113052","1","Complete","113052","113052","41.26924100","-72.87202100","2355969","East Haven","44","44","East Haven","2015-11-23","2015","11","November","23","2","Monday","03:26:00","3","1500033266","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","2","0","3","State","0.80","142","142","Hemingway Avenue","","DODGE AVE","173.0","Feet","E","41.26924100","-72.87202100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","0580","2015-12-20 04:33:44.0","O","Open","2015-12-20 05:21:41.0","","G","NEW HAVEN","0","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","21500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"115624","1","Complete","115624","115624","41.31588000","-72.94881200","2358540","New Haven","93","93","New Haven","2015-12-24","2015","12","December","24","5","Thursday","23:19:00","23","15062138","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.30","393","MAPLE ST","MAPLE STREET","ELLSWORTH AV","","","","","41.31588000","-72.94881200","9","Pedestrian","88","Not Applicable","1","On Roadway","3","Fog, Smog, Smoke","4","Rain","5","Dark-Not Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","403","2015-12-26 03:21:07.0","C","Closed","2015-12-28 04:00:14.0","","G","NEW HAVEN","","4","","","","7","LOCAL - NEW HPMS","2","Urban"
