https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"113052","","3","33","2","Female","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Hemingway Avenue","S","","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","West Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"115624","","2","28","1","Male","CT","06510","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","MAPLE ST","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","ST RAPHAELS-YNHH"
"121365","","2","54","1","Male","CT","","5","Bicyclist","A","Suspected Serious Injury (A)","97","Other","97","Other","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","S","false","1","2","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","West Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"121376","","2","26","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","FOXON BLVD","N","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","1","Not Distracted","","","","Milford","UnitedStates","88","Not applicable","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"132539","","2","61","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Campbell Avenue","N","","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","3","Intersection � Other","0","None","","","99","Unknown if Distracted","","","","WEST HAVEN","","","","","","","","3","EMS Ground","American Medical Response","Yale New Haven Hospital"
"134763","","2","57","1","Male","FL","32922","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLSWORTH AVENUE","S","false","1","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Cocoa","UnitedStates","2","State","FL","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"136234","","1","39","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DIXWELL AVE","W","","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","4","Midblock-Marked Crosswalk","0","None","0","None","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"136244","","2","70","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","97","Other","","","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVENUE","W","","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"138465","","2","22","1","Male","CT","06840","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","S","","1","","true","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","1","Not Distracted","","","","New Canaan","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"138909","","2","34","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SHERMAN AVE","N","","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"139158","","2","54","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","AUDUBON ST","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","4","Midblock-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","2","State","MI","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"143221","","1","57","1","Male","CT","06519","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DIXWELL","W","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","3","Intersection � Other","0","None","","","1","Not Distracted","","","","New Haven","","","","CT","","","","3","EMS Ground","AMR","YALE NEW HAVEN HOSPITAL"
"143221","","2","56","1","Male","CT","06515","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DIXWELL","S","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","3","Intersection � Other","0","None","","","1","Not Distracted","","","","New Haven","","","","CT","","","","3","EMS Ground","AMR","YALE NEW HAVEN HOSPITAL"
"144058","","3","66","1","Male","CT","06514","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","SO FRONTAGE ROAD","N","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"145412","","4","86","1","Male","CT","06405","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Saltonstall Parkway","E","","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Branford","","","","CT","","","","3","EMS Ground","American Medical Response","YALE NEW HAVEN"
"145426","","2","32","2","Female","CT","06512","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Short Beach Road ","W","","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","0","None","","","99","Unknown if Distracted","","","","East Haven","","","","CT","","","","3","EMS Ground","AMR","Yale"
"145426","","3","34","1","Male","CT","06512","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Short Beach Road ","W","","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","0","None","","","99","Unknown if Distracted","","","","East Haven     ","","","","CT","","","","3","EMS Ground","AMR","Yale"
"148384","","1","46","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","","true","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"148445","","2","73","1","Male","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BLATCHLEY AVE","S","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","0","None","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"150141","","2","26","2","Female","CT","06514","5","Bicyclist","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","TEMPLE ST","E","","1","2","false","1","Crossing Roadway","99","Unknown","1","No Improper Action","88","Not Applicable","4","Midblock-Marked Crosswalk","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"158175","","2","59","1","Male","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","3","Emotional (depressed, angry, disturbed, etc.)","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","FOXON BLVD","S","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","5","Travel Lane-Other Location","99","Unknown","99","Unknown","99","Unknown if Distracted","","","","New Haven","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"162127","","2","","1","Male","","","5","Bicyclist","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","2","","0","None","1","No","1","No Improper Action","","","7","Shoulder/Roadside","1","Helmet","","","1","Not Distracted","","","","","","88","Not applicable","","","","","2","EMS Air","AMR","Yale New Haven "
"164351","","2","38","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","NORTH FRONTAGE RD","W","","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","5","In Roadway Improperly (Standing, Lying, Working, Playing)","3","Intersection � Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"165010","","2","67","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","TEMPLE ST","S","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","3","Failure to Yield Right-Of-Way","4","Midblock-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","2","State","CT","","","","2","EMS Air","AMER MED RESPONSE","YALE-NH HOSP"
"166457","","3","26","2","Female","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BOUCHET LANE","W","false","1","","false","97","Other","1","No","97","Other","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
