https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"767920","1","Complete","767920","767920","41.53840608","-73.03348400","920136","Waterbury","151","151","Waterbury","2020-07-05","2020","7","July","5","1","Sunday","21:33:00","21","2000072564","K","Fatal (Kill)","K","Fatal Injury (K)","3","3","2","4","Local","1.14","0059","BALDWIN ST NO 1","BALDWIN ST NO 1","","Glen Street","35.0","Feet","N","41.53840608","-73.03348400","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","737","2020-12-11 12:54:14.0","O","Open","2020-12-11 14:20:19.0","","","","","","","","","","","",""
"773047","1","Complete","773047","773047","41.46129700","-72.99426400","919240","Bethany","8","8","Bethany","2019-12-24","2019","12","December","24","3","Tuesday","16:51:00","16","1900604695","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","10.63","63","63-N","63-N","","1st Ave","40.0","Feet","N","41.46129700","-72.99426400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0447","2020-12-21 02:29:43.0","C","Closed","2020-12-21 02:29:54.0","","K","WATERBURY","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"775799","1","Complete","775799","775799","41.29354100","-72.94453300","920293","New Haven","93","93","New Haven","2020-12-29","2020","12","December","29","3","Tuesday","18:00:00","18","20043276","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.11","10","10-N","10-N","","ADELINE ST","200.0","Feet","N","41.29354100","-72.94453300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","1","Clear","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","223","2020-12-29 23:14:36.0","C","Closed","2020-12-30 04:00:31.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"778119","1","Complete","778119","778119","41.21946400","-73.07456100","920294","Milford","84","84","Milford","2020-12-04","2020","12","December","4","6","Friday","18:47:00","18","2020005058","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","2","USRoute","37.79","1","1-N","1-N","","ERNA AVE","875.0","Feet","N","41.21946400","-73.07456100","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","9","Driveway Access-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008400","Milford PD","2148","2021-01-04 13:44:17.0","O","Open","2021-01-05 22:01:21.0","","A","BRIDGEPORT - STAMFORD","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","12500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"783424","1","Complete","783424","783424","41.55298500","-73.03518300","920105","Waterbury","151","151","Waterbury","2020-05-01","2020","5","May","1","6","Friday","20:42:00","20","2000046745","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","4","4","Local","0.10","0059","BALDWIN ST NO 1","BALDWIN ST NO 1","SCOVILL ST","","","","","41.55298500","-73.03518300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","585","2021-01-28 12:03:43.0","O","Open","2021-01-28 12:23:09.0","","","","","","","","","","","",""
"784354","1","Complete","784354","784354","41.56123700","-73.01131000","920227","Waterbury","151","151","Waterbury","2020-10-22","2020","10","October","22","5","Thursday","20:14:00","20","2000115853","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","1.35","1126","WOLCOTT ST","WOLCOTT ST","WESCO RD","","","","","41.56123700","-73.01131000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","737","2021-02-01 11:43:30.0","C","Closed","2021-02-01 12:09:56.0","","K","WATERBURY","","4","","","24000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"791613","1","Complete","791613","791613","41.57959900","-73.03061600","920278","Waterbury","151","151","Waterbury","2020-11-20","2020","11","November","20","6","Friday","21:10:00","21","2000128443","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","4","Local","0.73","0186","CHASE AV","CHASE AV","HILL ST","","","","","41.57959900","-73.03061600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","585","2021-02-26 14:54:44.0","O","Open","2021-02-26 15:26:26.0","","","","","","","","","","","",""
"800785","1","Complete","800785","800785","41.35604500","-72.92807100","921032","Hamden","62","62","Hamden","2021-02-25","2021","2","February","25","5","Thursday","18:03:00","18","2100008996","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","3","State","6.29","10","10-N","10-N","SAINT JAMES ST","","","","","41.35604500","-72.92807100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0064","2021-04-15 08:30:41.0","O","Open","2021-04-15 08:40:03.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"801179","1","Complete","801179","801179","41.57187900","-72.77109200","921059","Meriden","80","80","Meriden","2021-04-09","2021","4","April","9","6","Friday","23:09:00","23","21001968","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","67.55","15","15-S","15-S","","N COLONY ST","2300.0","Feet","S","41.57187900","-72.77109200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008000","Meriden PD","600","2021-04-11 15:45:41.0","O","Open","2021-04-15 10:43:31.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","33100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"820995","1","Complete","820995","820995","41.55658940","-73.04367470","920300","Waterbury","151","151","Waterbury","2020-12-27","2020","12","December","27","1","Sunday","02:56:00","2","2000145775","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","4","Local","0.17","1193","WEST MAIN ST NO 2","WEST MAIN ST NO 2","CHURCH ST","","","","","41.55658940","-73.04367470","39","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","9","Outside Right-of-Way (trafficway)","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0015100","Waterbury PD","881","2021-06-18 13:34:52.0","C","Closed","2021-06-18 14:26:01.0","","K","WATERBURY","","4","","","17000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"825704","1","Complete","825704","825704","41.50297536","-73.14936832","920289","Middlebury","81","81","Middlebury","2020-12-24","2020","12","December","24","5","Thursday","16:59:00","16","2000547520","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","1","Interstate","25.73","84","84-W","84-W","","Exit 16 ","7.0","TenthsofMile","E","41.50297536","-73.14936832","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0586","2021-07-01 16:03:42.0","C","Closed","2021-07-01 16:03:47.0","","A","BRIDGEPORT - STAMFORD","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","73700","1","INTERSTATE - NEW HPMS","2","Urban"
"830846","1","Complete","830846","830846","41.55405500","-72.99052100","921043","Waterbury","151","151","Waterbury","2021-03-23","2021","3","March","23","3","Tuesday","22:57:00","22","2100033329","K","Fatal (Kill)","K","Fatal Injury (K)","1","2","0","3","State","0.97","844","844-E","844-E","","Alexander Ave","200.0","Feet","E","41.55405500","-72.99052100","9","Pedestrian","88","Not Applicable","2","Shoulder","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","737","2021-07-19 09:42:42.0","O","Open","2021-07-19 11:09:50.0","","K","WATERBURY","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","12000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"848953","1","Complete","848953","848953","41.25917000","-73.07834000","921193","Milford","84","84","Milford","2021-08-13","2021","8","August","13","6","Friday","19:21:00","19","2021004652","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","4","Local","0.14","302","HERBERT ST","HERBERT ST","","WHEELERS FARMS ROAD","722.0","Feet","N","41.25917000","-73.07834000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0008400","Milford PD","2116","2021-09-10 12:55:48.0","O","Open","2021-09-21 22:01:18.0","","A","BRIDGEPORT - STAMFORD","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"878991","1","Complete","878991","878991","41.48558771","-73.18473730","921028","Southbury","130","130","Southbury","2021-02-18","2021","2","February","18","5","Thursday","17:52:00","17","2100069235","K","Fatal (Kill)","K","Fatal Injury (K)","2","2","2","1","Interstate","23.51","84","84-W","84-W","","Exit 16","10.0","TenthsofMile","W","41.48558771","-73.18473730","9","Pedestrian","88","Not Applicable","1","On Roadway","7","Snow","88","Not Applicable","5","Dark-Not Lighted","3","Snow","1","Weather Conditions","88","Not Applicable","88","Not Applicable","1","Backup Due to Prior Crash","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1349","2021-12-12 17:58:36.0","C","Closed","2021-12-12 18:01:23.0","2100069425","","","","","","","","","","",""
"885347","1","Complete","885347","885347","41.30652000","-72.92701000","921083","New Haven","93","93","New Haven","2021-03-18","2021","3","March","18","5","Thursday","17:40:00","17","21009968","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.57","588","TEMPLE ST","TEMPLE ST","CHAPEL ST","","","","","41.30652000","-72.92701000","9","Pedestrian","88","Not Applicable","4","Roadside","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40808","2021-06-09 22:38:24.0","O","Open","2021-12-28 11:59:20.0","","","","","","","","","","","",""
"885683","1","Complete","885683","885683","41.28997700","-72.94024900","921055","New Haven","93","93","New Haven","2021-04-08","2021","4","April","8","5","Thursday","01:11:00","1","21012763","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","0.79","10","10-N","10-N","","","","","","41.28997700","-72.94024900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40819","2021-04-14 16:00:09.0","O","Open","2021-12-28 11:52:05.0","","","","","","","","","","","",""
"886047","1","Complete","886047","886047","41.33240000","-72.97500700","921074","New Haven","93","93","New Haven","2021-04-30","2021","4","April","30","6","Friday","05:39:00","5","21015919","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","1.12","63","63-N","63-N","EAST RAMSDELL ST","","","","","41.33240000","-72.97500700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","2","Dawn","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40794","2021-04-30 14:55:59.0","O","Open","2021-12-28 11:54:43.0","","","","","","","","","","","",""
"886499","1","Complete","886499","886499","41.30855033","-72.90195382","921091","New Haven","93","93","New Haven","2021-05-22","2021","5","May","22","7","Saturday","21:51:00","21","21018995","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.85","","GRAND AV","GRAND AVE","","MALBY PL","25.0","Feet","E","41.30855033","-72.90195382","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","971","2021-05-23 04:27:12.0","O","Open","2021-12-28 11:57:05.0","21018995","","","","","","","","","","",""
"887304","1","Complete","887304","887304","41.29875000","-72.93548100","921162","New Haven","93","93","New Haven","2021-07-03","2021","7","July","3","7","Saturday","21:15:00","21","21024359","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","0","4","Local","0.17","0138","DAGGETT ST","DAGGETT ST","","WASHINGTON AV NO 2","50.0","Feet","N","41.29875000","-72.93548100","15","Parked Motor Vehicle","4","Sideswipe, same direction","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42043","2021-07-04 04:58:14.0","O","Open","2021-12-28 12:04:29.0","","","","","","","","","","","",""
"888508","1","Complete","888508","888508","41.31218500","-72.94827300","921227","New Haven","93","93","New Haven","2021-09-06","2021","9","September","6","2","Monday","21:53:00","21","21032567","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","4","Local","3.02","0097","CHAPEL ST","CHAPEL ST","","NORTON ST","60.0","Feet","E","41.31218500","-72.94827300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40951","2021-09-07 05:05:39.0","O","Open","2021-12-28 12:13:28.0","","","","","","","","","","","",""
"889186","1","Complete","889186","889186","41.31300755","-72.94822235","921242","New Haven","93","93","New Haven","2021-10-08","2021","10","October","8","6","Friday","19:47:00","19","21036376","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.18","0439","NORTON ST","NORTON ST","STANLEY ST","","","","","41.31300755","-72.94822235","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40951","2021-10-09 00:36:51.0","O","Open","2021-12-28 12:17:48.0","","","","","","","","","","","",""
"889415","1","Complete","889415","889415","41.30552400","-72.92461500","921252","New Haven","93","93","New Haven","2021-10-21","2021","10","October","21","5","Thursday","18:43:00","18","21038135","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","1.70","97","CHAPEL ST","CHAPEL ST","","ORANGE ST","75.0","Feet","W","41.30552400","-72.92461500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40809","2021-10-21 23:35:17.0","O","Open","2021-12-28 12:19:25.0","","","","","","","","","","","",""
"891529","1","Complete","891529","891529","41.29953980","-72.89219160","921315","New Haven","93","93","New Haven","2021-12-26","2021","12","December","26","1","Sunday","18:18:00","18","21046042","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.35","0210","FARREN AV","FARREN AV","","LANCRAFT ST","400.0","Feet","N","41.29953980","-72.89219160","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42055","2021-12-27 00:13:25.0","O","Open","2022-01-04 07:18:55.0","","","","","","","","","","","",""
"896857","1","Complete","896857","896857","41.39756100","-73.08390100","921299","Seymour","124","124","Seymour","2021-12-10","2021","12","December","10","6","Friday","18:07:00","18","2100016080","K","Fatal (Kill)","K","Fatal Injury (K)","1","2","4","3","State","26.13","67","67-E","67-E","","Swan Ave","275.0","Feet","W","41.39756100","-73.08390100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0012400","Seymour PD","106","2022-01-20 00:56:09.0","O","Open","2022-01-20 01:55:25.0","","","","","","","","","","","",""
"898897","1","Complete","898897","898897","41.24900000","-73.02352200","921313","Milford","84","84","Milford","2021-12-29","2021","12","December","29","4","Wednesday","19:13:00","19","2021008930","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","2","USRoute","41.41","1","1-N","1-N","","PECK LA","1930.0","Feet","S","41.24900000","-73.02352200","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008400","Milford PD","2148","2022-01-07 13:55:13.0","O","Open","2022-01-14 22:00:33.0","","","","","","","","","","","",""
"903417","1","Complete","903417","903417","41.23519600","-73.02452100","3403546","Milford","84","84","Milford","2022-01-30","2022","1","January","30","1","Sunday","08:45:00","8","2022000819","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","","","","","","365 OLD GATE LANE","","EAST TOWN ROAD","1500.0","Feet","N","41.23519600","-73.02452100","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","3","Snow","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","15","Service or Rest Area","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","88","Not Applicable","4","Parking Lot","CT0008400","Milford PD","2116","2022-02-02 14:26:38.0","O","Open","2022-02-03 22:00:51.0","","","","","","","","","","","",""
"909246","1","Complete","909246","909246","41.28820978","-72.88521599","920049","East Haven","44","44","East Haven","2020-03-08","2020","3","March","8","1","Sunday","06:00:00","6","2020999999","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","2","USRoute","50.65","","1-S","Frontage Rd","","Peat Meadow Rd","800.0","Feet","N","41.28820978","-72.88521599","9","Pedestrian","88","Not Applicable","1","On Roadway","99","Unknown","","","2","Dawn","99","Unknown","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0004400","East Haven PD","","2020-03-09 08:00:00.0","O","Open","2020-03-08 12:00:00.0","","","","","","","","","","","",""
"911016","1","Complete","911016","911016","41.34978600","-72.93196200","920203","Hamden","62","62","Hamden","2020-09-17","2020","9","September","17","5","Thursday","01:16:00","1","2000039353","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","5.80","10","10-N","10-N","","COLLINS ST","25.0","Feet","N","41.34978600","-72.93196200","10","Pedalcycle/Pedalcyclist","88","Not Applicable","2","Shoulder","99","Unknown","","","6","Dark-Unknown Lighting","99","Unknown","0","None","","","","","0","None","","","","","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","","2021-07-07 13:00:00.0","O","Open","2021-07-07 12:01:00.0","","","","","","","","","","","",""
"921793","1","Complete","921793","921793","41.56646400","-73.05503600","922013","Waterbury","151","151","Waterbury","2022-01-23","2022","1","January","23","1","Sunday","00:13:00","0","2200007582","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","4.50","847","847-N","847-N","","W Main St","3200.0","Feet","N","41.56646400","-73.05503600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","531","2022-03-31 18:39:09.0","C","Closed","2022-03-31 19:22:26.0","","K","WATERBURY","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8000","4","MINOR ARTERIAL - NEW HPMS","1","Rural"
