https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"254441","1","1","Vehicle in Operation","2","TOYO","2004","2004","4RUNNER","BLK","S","Southbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","2","3","Curve Right","2","Uphill","15","Undercarriage","1","No Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","0","None","JTEBT14R040043883","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","","","false","Renner's","false","false","Route 8 South Exit 33","false","CT","false","false","1","Quincy Mutual Group","","","","","","","","","","","","","","","","","","","","2016-09-10","","","",""
"254441","2","1","Vehicle in Operation","2","MITS","2015","2015","LANCER E","RED","S","Southbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","2","3","Curve Right","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","2","Negotiating a Curve","0","None","JA32U2FU0FU020560","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Danbury","CT","","06811","","false","Renner's ","false","false","Route 8 South Exit 33","false","CT","false","false","1","PROGRESSIVE","","","","","","","","","","","","","","","","","","","","2016-05-30","","","",""
"263334","1","1","Vehicle in Operation","1","NISS","2016","2016","SENTRA S","SIL","S","Southbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","88","Not Applicable","","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","7","Turning Left","0","None","3N1AB7AP8GL675839","10","Marked Uncontrolled Crosswalk","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Irving","TX","","","","false","Madison Police Department","false","false","Parking Lot","false","CT","false","false","88","TRUMBULL INSURANCE","","","","","","","","","","","","","","","","","","","","","","","",""
"269199","1","1","Vehicle in Operation","2","Hyundai","2007","2007","Elantra Gls/se/ltd","Tan","","","true","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","88","Not Applicable","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","KMHDU46D17U264897","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","","false","false","PARKING LOT TO 11 BASSETT ST","false","CT","false","false","1","METROPOLITAN INS CO","","","","","","","","","","","","","","","","","","","","2017-03-13","","","",""
"279123","1","1","Vehicle in Operation","1","Ford","2006","2006","Taurus","Silver Or Aluminum","S","Southbound","","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1FAFP56U26A251513","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","Nhpd Garage","false","false","Ella T Grasso Blvd","false","CT","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"279123","2","1","Vehicle in Operation","1","GIANT","0","Older than 2003","","","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","35","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Ella T Grasso Blvd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284668","1","1","Vehicle in Operation","1","Honda","2005","2005","ACCORD","Gray","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1HGCM66895A046978","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Plunskes Garage","false","false","Quinnipiac Street","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","","","","",""
"288405","1","99","Unknown","1","","0","Older than 2003","","","W","Westbound","false","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","E MAIN ST","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"288734","1","1","Vehicle in Operation","3","CHEVY","2013","2013","SILVERADO","GRAY","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","","","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","5","Pick Up","1","Straight Ahead","0","None","1GCNKPEA0DZ201750","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","EAST HAVEN","CT","","06512","","true","EHPD","","","FOXON RD","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"292012","2","2","Parked Vehicle","0","DODG","2017","2017","JOURNEY","GRY","N","Northbound","false","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","12","Parked","0","None","0","None","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","12","Parked","0","None","3C4PDCBG2HT576668","1","No Control Device","88","Not Applicable","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Tulsa","OK","","","","false","","false","false","Parked on Hill St","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"292012","1","99","Unknown","1","unknown","0","Older than 2003","unknown","","N","Northbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","99","Unknown","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Hill St","false","","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"305229","1","1","Vehicle in Operation","2","BMW","2014","2014","535Xi","White","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","4","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","WBA5B3C51ED531603   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","false","East Haven Police Department","false","false","Coe Avenue","false","CT","false","false","88","USAA","","","","","","","","","","","","","","","","","","","","2017-07-31","","","",""
"308371","2","1","Vehicle in Operation","1","Toyota","2008","2008","SCION XB","BLK","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","JTLKE50E381033376","1","No Control Device","88","Not Applicable","17","Pedestrian","23","Parked Vehicle","9","Ran Off Roadway Left","36","Guardrail Face","1","No Special Function","88","Not applicable","","","East Hartford","CT","","06118","","false","TROOP “I“ (BETHANY) VIA DANBY'S - MERIDEN, CT.","false","false","RT 15 N/B, NORTH X68 ","false","CT","false","false","1","PROGRESSIVE CASUALTY INS. CO.","","","","","","","","","","","","","","","","","","","","2016-12-02","","","",""
"308371","1","2","Parked Vehicle","0","Chevrolet","2001","2001","S10","GRY","N","Northbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","17","Other Light Trucks (10,000 lbs (4,536 kg) or less)","12","Parked","0","None","1GCCS145318240634","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","36","Guardrail Face","35","Embankment","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","","06450","","false","TROOP “I“ (BETHANY) VIA DANBY'S - MERIDEN, CT.","false","false","RT 15 N/B, NORTH X68","false","CT","false","false","1","SAFECO INS. CO. OF ILLINOIS","","","","","","","","","","","","","","","","","","","","2016-07-17","","","",""
"323551","1","1","Vehicle in Operation","1","Hond","2003","2003","Accord E","Tan      ","N","Northbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","0","None","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","2","Negotiating a Curve","0","None","1HGCM66523A065147   ","1","No Control Device","88","Not Applicable","17","Pedestrian","8","Ran Off Roadway Right","33","Curb","40","Tree (standing)","1","No Special Function","88","Not applicable","","","Waterbury","CT","","","","false","Waterbury Police Headquarters","false","false","Cooke Street","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2017-05-20","","","",""
"354723","1","1","Vehicle in Operation","1","Toyota","2005","2005","Avalon Xl/xls/tour/l","Gray","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","4T1BK36B15U005099","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","York","false","false","Boston Post Rd","false","CT","false","false","1","GEICO Indemnity Company","","","","","","","","","","","","","","","","","","","","","","","",""
"360746","1","1","Vehicle in Operation","1","Acur","2004","2004","Tl","Blk      ","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","19UUA66244A002488   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","","06710","","true","Town Plot","false","false","Cooke St","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","2017-06-09","","","",""
"360746","2","1","Vehicle in Operation","1","TOYOTA","1995","1995","CAMRY","GRAY","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","4T1SK12E4SU875591","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","","06704","","false","Renners","false","false","Cooke St","false","CT","false","false","1","CSAA General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"364297","2","1","Vehicle in Operation","1","Jeep","2015","2015","Cherokee","Black","S","Southbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","50","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","3","Curve Right","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","0","None","1C4PJLCB6FW628015   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bridgeport","CT","","06604","","false","Troop “I“ by Sibby's","false","false","Route 8 ","false","CT","false","false","1","GEICO ","","","","","","","","","","","","","","","","","","","","2017-03-10","","","",""
"364297","1","1","Vehicle in Operation","1","DODG","2014","2014","GRAND CA","GRY","N","Northbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","50","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","2","Curve Left","4","Downhill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","3","Passenger Van","2","Negotiating a Curve","0","None","2C4RDGBG1ER179435","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","BURLINGTON","CT","","06013","","false","Troop “I“ by Sibby's","false","false","Route 8 ","false","CT","false","false","1","NATIONAL UNION FIRE","","","","","","","","","","","","","","","","","","","","2017-12-31","","","",""
